,author,title,date,
7521,arielm,Image background channel conflict?,2003-06-04 00:23:00,
7522,Xu1,Image background channel conflict?,2003-06-04 07:26:00,
7523,arielm,Image background channel conflict?,2003-06-04 09:20:00,
7524,Xu1,Image background channel conflict?,2003-06-04 12:47:00,
7525,arielm,Image background channel conflict?,2003-06-04 14:17:00,
7526,benelek,Image background channel conflict?,2003-06-04 14:43:00,
7527,Xu1,Image background channel conflict?,2003-06-04 22:29:00,
7528,Xu1,Image background channel conflict?,2003-06-04 22:36:00,
7529,arielm,hidden face removal?,2003-06-14 01:17:00,
7530,fry,hidden face removal?,2003-06-24 20:57:00,
7531,arielm,hidden face removal?,2003-06-24 21:25:00,
7532,fry,hidden face removal?,2003-06-24 21:50:00,
7533,arielm,distorted texture mapping?,2003-06-23 13:20:00,
7534,fry,distorted texture mapping?,2003-06-24 21:52:00,
7535,arielm,distorted texture mapping?,2003-06-24 23:45:00,
7536,arielm,distorted texture mapping?,2003-06-25 01:32:00,
7537,skloopy,distorted texture mapping?,2003-06-25 02:01:00,
7538,arielm,distorted texture mapping?,2003-06-25 11:41:00,
7539,fry,distorted texture mapping?,2003-06-25 18:35:00,
7540,benelek,wave / beat,2003-06-25 03:26:00,
7541,primeclub,open new window..possible?,2003-07-11 01:37:00,
7542,kevin,open new window..possible?,2003-07-14 21:05:00,
7543,primeclub,open new window..possible?,2003-07-16 03:40:00,
7544,benelek,open new window..possible?,2003-07-16 04:30:00,
7545,primeclub,open new window..possible?,2003-07-16 13:57:00,
7546,kevin,open new window..possible?,2003-07-16 17:58:00,
7547,toxi,open new window..possible?,2003-07-16 18:31:00,
7548,primeclub,open new window..possible?,2003-07-16 19:09:00,
7549,toxi,open new window..possible?,2003-07-16 19:29:00,
7550,Brad,wierdness in packing colors bitwise?,2003-07-11 18:50:00,
7551,benelek,wierdness in packing colors bitwise?,2003-07-12 06:52:00,
7552,toxi,wierdness in packing colors bitwise?,2003-07-15 09:21:00,
7553,kevin,spirograph - speed?,2003-07-14 20:51:00,
7554,benelek,spirograph - speed?,2003-07-15 08:21:00,
7555,kevin,spirograph - speed?,2003-07-15 10:39:00,
7556,fry,spirograph - speed?,2003-07-15 20:44:00,
7557,kevin,spirograph - speed?,2003-07-15 22:45:00,
7558,kevin,Command Line,2003-07-15 13:42:00,
7559,fruminator,Command Line,2003-11-25 17:09:00,
7560,Martin,Command Line,2003-11-25 17:56:00,
7561,Martin,Command Line,2003-11-25 18:01:00,
7562,Martin,Command Line,2003-11-25 18:03:00,
7563,arielm,what's the length of a sine curve?,2003-07-17 17:55:00,
7564,v3ga,what's the length of a sine curve?,2003-07-17 23:07:00,
7565,arielm,what's the length of a sine curve?,2003-07-17 23:30:00,
7566,arielm,what's the length of a sine curve?,2003-07-20 16:08:00,
7567,kevin,Bubblesort,2003-08-01 21:43:00,
7568,skloopy,How to evaluate a closed Bezier,2003-08-09 07:40:00,
7569,fry,How to evaluate a closed Bezier,2003-08-14 18:37:00,
7570,skloopy,How to evaluate a closed Bezier,2003-08-21 03:03:00,
7571,flight404,How to evaluate a closed Bezier,2003-08-21 05:53:00,
7572,skloopy,How to evaluate a closed Bezier,2003-08-21 19:27:00,
7573,skloopy,How to evaluate a closed Bezier,2003-08-21 23:08:00,
7574,fry,How to evaluate a closed Bezier,2003-08-22 01:19:00,
7575,skloopy,How to evaluate a closed Bezier,2003-08-22 02:52:00,
7576,fry,How to evaluate a closed Bezier,2003-08-22 04:39:00,
7577,skloopy,How to evaluate a closed Bezier,2003-08-23 06:37:00,
7578,dixbear,Moved: Using JDeveloper IDE,2003-08-13 22:31:00,
7579,dixbear,Moved: JDBC in applet,2003-08-14 18:29:00,
7580,gkoshra,couldn't delete lib\\build\\player1.gif,2003-08-08 13:18:00,
7581,fry,couldn't delete lib\\build\\player1.gif,2003-08-09 02:01:00,
7582,gkoshra,couldn't delete lib\\build\\player1.gif,2003-08-11 10:36:00,
7583,fry,couldn't delete lib\\build\\player1.gif,2003-08-13 21:05:00,
7584,gkoshra,couldn't delete lib\\build\\player1.gif,2003-08-14 16:01:00,
7585,fry,couldn't delete lib\\build\\player1.gif,2003-08-14 18:43:00,
7586,gkoshra,couldn't delete lib\\build\\player1.gif,2003-08-15 11:52:00,
7587,fry,couldn't delete lib\\build\\player1.gif,2003-08-15 21:36:00,
7588,benelek,couldn't delete lib\\build\\player1.gif,2003-08-16 05:50:00,
7589,fry,couldn't delete lib\\build\\player1.gif,2003-08-31 18:55:00,
7590,benelek,couldn't delete lib\\build\\player1.gif,2003-09-01 13:58:00,
7591,josh kopin,finding closest object,2003-08-21 22:40:00,
7592,fry,finding closest object,2003-08-22 01:25:00,
7593,Tim Chamness,Moved: Applet Classes,2003-08-22 02:12:00,
7594,pitaru,remaping mouse to matrix transformations,2003-08-26 20:56:00,
7595,benelek,remaping mouse to matrix transformations,2003-08-27 08:14:00,
7596,pitaru,remaping mouse to matrix transformations,2003-08-27 14:53:00,
7597,toxi,remaping mouse to matrix transformations,2003-08-27 16:00:00,
7598,pitaru,remaping mouse to matrix transformations,2003-08-27 16:34:00,
7599,toxi,remaping mouse to matrix transformations,2003-08-27 17:06:00,
7600,pitaru,remaping mouse to matrix transformations,2003-08-27 18:07:00,
7601,skloopy,remaping mouse to matrix transformations,2003-08-27 22:02:00,
7602,toxi,remaping mouse to matrix transformations,2003-08-28 15:11:00,
7603,pitaru,remaping mouse to matrix transformations,2003-09-01 15:38:00,
7604,pitaru,remaping mouse to matrix transformations,2003-09-01 15:41:00,
7605,toxi,remaping mouse to matrix transformations,2003-09-01 23:36:00,
7606,benelek,remaping mouse to matrix transformations,2003-09-03 02:05:00,
7607,dima farer,Moved: instalation,2003-08-28 18:41:00,
7608,Jerronimo,3D object renderer... suggestions?,2003-08-29 04:25:00,
7609,Glen Murphy,3D object renderer... suggestions?,2003-08-29 11:00:00,
7610,Collin Allen,3D object renderer... suggestions?,2003-09-21 04:30:00,
7611,elout,3D object renderer... suggestions?,2003-09-21 12:32:00,
7612,elout,3D object renderer... suggestions?,2003-09-21 14:17:00,
7613,Koenie,3D object renderer... suggestions?,2003-09-21 14:28:00,
7614,elout,3D object renderer... suggestions?,2003-09-21 15:43:00,
7615,mKoser,3D object renderer... suggestions?,2003-09-21 17:25:00,
7616,Collin Allen,3D object renderer... suggestions?,2003-09-21 21:30:00,
7617,fry,3D object renderer... suggestions?,2003-09-21 22:04:00,
7618,fry,3D object renderer... suggestions?,2003-09-22 04:40:00,
7619,elout,3D object renderer... suggestions?,2003-09-23 23:14:00,
7620,arielm,3D object renderer... suggestions?,2003-09-24 03:34:00,
7621,pokemon#1,out of bounds of array,2003-08-29 11:43:00,
7622,pokemon#1,out of bounds of array,2003-08-29 12:12:00,
7623,Greg Jang,Cannot find method loadVideo(),2003-09-05 01:00:00,
7624,fry,Cannot find method loadVideo(),2003-09-05 01:03:00,
7625,Greg,Cannot find method loadVideo(),2003-09-05 04:46:00,
7626,trip,alpha channel stuff,2003-09-06 05:09:00,
7627,flight404,alpha channel stuff,2003-09-06 08:53:00,
7628,trip,alpha channel stuff,2003-09-06 20:07:00,
7629,flight404,alpha channel stuff,2003-09-07 04:48:00,
7630,trip,alpha channel stuff,2003-09-07 06:48:00,
7631,Glen Murphy,alpha channel stuff,2003-09-13 16:36:00,
7632,trip,alpha channel stuff,2003-09-16 04:39:00,
7633,arielm,alpha channel stuff,2003-09-16 09:44:00,
7634,benelek,alpha channel stuff,2003-09-16 18:19:00,
7635,rgovostes,Smoother file input?,2003-09-07 20:05:00,
7636,benelek,Smoother file input?,2003-09-10 02:10:00,
7637,fry,Smoother file input?,2003-09-13 15:15:00,
7638,rgovostes,Pixel array problems?,2003-09-09 21:45:00,
7639,Captain_Lobotomy,Moving along 3d bezier,2003-09-09 22:53:00,
7640,Captain_Lobotomy,Moving along 3d bezier,2003-09-10 18:42:00,
7641,Jerronimo,Moving along 3d bezier,2003-09-10 21:14:00,
7642,Captain_Lobotomy,Moving along 3d bezier,2003-09-10 21:59:00,
7643,pollux,Moving along 3d bezier,2003-09-10 23:49:00,
7644,Jerronimo,Moving along 3d bezier,2003-09-11 04:57:00,
7645,benelek,Moving along 3d bezier,2003-09-11 09:49:00,
7646,Jerronimo,Alpha fadeout and translation,2003-09-11 21:49:00,
7647,trip,Alpha fadeout and translation,2003-09-12 17:26:00,
7648,nurm,QT video,2003-09-12 09:31:00,
7649,Dan,Java version?,2003-09-12 16:09:00,
7650,pollux,Java version?,2003-09-13 11:15:00,
7651,rgovostes,0059 windows browsers can't find .class file?,2003-09-08 21:17:00,
7652,arielm,0059 windows browsers can't find .class file?,2003-09-08 22:41:00,
7653,rgovostes,0059 windows browsers can't find .class file?,2003-09-09 03:45:00,
7654,elout,0059 windows browsers can't find .class file?,2003-09-15 14:02:00,
7655,kevin,satellites,2003-09-15 12:24:00,
7656,ibec,Moved: PDA,2003-09-16 14:49:00,
7657,D.YOO,Can't save files starting with a number...,2002-10-03 21:41:00,
7658,fry,Can't save files starting with a number...,2002-10-05 23:41:00,
7659,benelek,JSObject,2003-09-18 16:07:00,
7660,arielm,JSObject,2003-09-18 17:58:00,
7661,benelek,JSObject,2003-09-19 09:51:00,
7662,arielm,JSObject,2003-09-19 13:17:00,
7663,benelek,JSObject,2003-09-20 01:54:00,
7664,LigaMainz,flash with p5 -> layering,2003-09-20 14:19:00,
7665,benelek,flash with p5 -> layering,2003-09-20 15:41:00,
7666,kevin,flash with p5 -> layering,2003-10-02 19:22:00,
7667,benelek,low framerate + triggered events,2003-09-27 09:46:00,
7668,benelek,low framerate + triggered events,2003-09-27 10:17:00,
7669,fry,low framerate + triggered events,2003-09-27 14:41:00,
7670,ed,Applet freezing problem: any clues?,2003-10-01 09:59:00,
7671,elout,Applet freezing problem: any clues?,2003-10-01 10:33:00,
7672,ed,Applet freezing problem: any clues?,2003-10-01 11:16:00,
7673,arielm,Applet freezing problem: any clues?,2003-10-01 12:48:00,
7674,fry,Applet freezing problem: any clues?,2003-10-01 13:33:00,
7675,ed,Applet freezing problem: any clues?,2003-10-02 10:05:00,
7676,ed,Applet freezing problem: any clues?,2003-10-05 18:42:00,
7677,fry,Applet freezing problem: any clues?,2003-10-06 17:54:00,
7678,ed,Applet freezing problem: any clues?,2003-10-14 19:02:00,
7679,soundsokay,including java code,2003-10-04 02:13:00,
7680,fry,including java code,2003-10-04 05:44:00,
7681,rgovostes,More controlled Perlin noise?,2003-10-06 23:37:00,
7682,Koenie,More controlled Perlin noise?,2003-10-07 16:51:00,
7683,toxi,More controlled Perlin noise?,2003-10-07 17:14:00,
7684,rgovostes,More controlled Perlin noise?,2003-10-07 21:02:00,
7685,toxi,More controlled Perlin noise?,2003-10-08 14:15:00,
7686,rgovostes,More controlled Perlin noise?,2003-10-08 21:41:00,
7687,senior,help with 3D translations,2003-10-07 19:49:00,
7688,Koenie,help with 3D translations,2003-10-07 20:06:00,
7689,Bijeoma,help with 3D translations,2003-10-08 00:31:00,
7690,senior,help with 3D translations,2003-10-08 00:44:00,
7691,benelek,help with 3D translations,2003-10-08 01:43:00,
7692,senior,help with 3D translations,2003-10-08 16:17:00,
7693,eternaluxe,Using and creating sound (tone generator),2003-10-09 22:07:00,
7694,Martin,uh... i made p5 freeze? :P,2003-10-12 10:00:00,
7695,arielm,uh... i made p5 freeze? :P,2003-10-12 11:59:00,
7696,Martin,uh... i made p5 freeze? :P,2003-10-12 13:51:00,
7697,fry,uh... i made p5 freeze? :P,2003-10-14 22:07:00,
7698,Martin,uh... i made p5 freeze? :P,2003-10-16 14:27:00,
7699,jbk303,Image Filters,2003-10-13 23:36:00,
7700,Jerronimo,Image Filters,2003-10-14 04:24:00,
7701,eternaluxe,Image Filters,2003-10-14 18:21:00,
7702,Jerronimo,Image Filters,2003-10-14 19:33:00,
7703,elout,"nullpointer exception on new BImage(w,h)",2003-10-10 18:46:00,
7704,arielm,"nullpointer exception on new BImage(w,h)",2003-10-11 00:56:00,
7705,[m],bug or nice effect?,2003-10-17 00:47:00,
7706,Jerronimo,bug or nice effect?,2003-10-19 13:04:00,
7707,paul,problem with alpha,2003-10-17 20:38:00,
7708,saito,a problem with an external thread?,2003-10-19 05:00:00,
7709,fry,a problem with an external thread?,2003-10-19 05:06:00,
7710,saito,a problem with an external thread?,2003-10-19 06:44:00,
7711,senior,a problem with an external thread?,2003-10-20 21:09:00,
7712,saito,a problem with an external thread?,2003-10-27 11:33:00,
7713,ether,getting pixel values of z axis,2003-10-27 13:54:00,
7714,Koenie,getting pixel values of z axis,2003-10-27 18:37:00,
7715,Martin,getting pixel values of z axis,2003-10-28 04:16:00,
7716,toxi,getting pixel values of z axis,2003-10-28 09:44:00,
7717,Martin,getting pixel values of z axis,2003-11-02 14:31:00,
7718,Steve,adding to values in an array,2003-10-29 00:30:00,
7719,Bijeoma,adding to values in an array,2003-10-29 02:57:00,
7720,Steve,adding to values in an array,2003-10-29 03:46:00,
7721,toxi,adding to values in an array,2003-10-29 16:22:00,
7722,Steve,adding to values in an array,2003-10-29 17:10:00,
7723,icioula,making a stroke,2003-10-29 01:51:00,
7724,mflux,making a stroke,2003-10-29 09:59:00,
7725,mKoser,making a stroke,2003-10-29 11:42:00,
7726,mflux,making a stroke,2003-10-29 11:59:00,
7727,icioula,making a stroke,2003-10-29 15:33:00,
7728,saito,BVideo rewind/fast-forwarding?,2003-10-29 21:10:00,
7729,REAS,BVideo rewind/fast-forwarding?,2003-10-30 20:27:00,
7730,hbarragan,BVideo rewind/fast-forwarding?,2003-10-30 21:23:00,
7731,Steve,problem modifying arrays,2003-11-03 23:24:00,
7732,Steve,problem modifying arrays,2003-11-05 12:12:00,
7733,toxi,problem modifying arrays,2003-11-05 13:05:00,
7734,Steve,problem modifying arrays,2003-11-05 18:11:00,
7735,mflux,problem modifying arrays,2003-11-06 12:19:00,
7736,toxi,problem modifying arrays,2003-11-06 14:22:00,
7737,mflux,problem modifying arrays,2003-11-06 23:39:00,
7738,mKoser,Re: dynamic text generation,2003-11-05 00:17:00,
7739,mKoser,Re: dynamic text generation,2003-11-05 11:19:00,
7740,christian,3d arrays,2003-11-07 00:32:00,
7741,benelek,3d arrays,2003-11-07 06:00:00,
7742,christian,simple typerwriter,2003-11-15 15:43:00,
7743,benelek,simple typerwriter,2003-11-15 16:15:00,
7744,christian,simple typerwriter,2003-11-15 16:40:00,
7745,REAS,simple typerwriter,2003-11-18 07:42:00,
7746,christian,simple typerwriter,2003-11-18 12:48:00,
7747,REAS,simple typerwriter,2003-11-18 21:46:00,
7748,arielm,simple typerwriter,2003-11-18 22:04:00,
7749,christian,simple typerwriter,2003-11-19 01:40:00,
7750,swpspce,reading from alternate folder other than data,2003-11-17 22:47:00,
7751,REAS,reading from alternate folder other than data,2003-11-18 07:55:00,
7752,benelek,reading from alternate folder other than data,2003-11-18 12:27:00,
7753,ichbinjens,fading images,2003-11-20 07:00:00,
7754,mKoser,fading images,2003-11-20 14:58:00,
7755,ichbinjens,fading images,2003-11-20 21:32:00,
7756,vent,fading images,2003-11-20 21:54:00,
7757,benelek,fading images,2003-11-21 14:16:00,
7758,JYau,Applet can't be instantiated,2003-11-20 17:14:00,
7759,fry,Applet can't be instantiated,2003-11-20 17:34:00,
7760,JYau,Applet can't be instantiated,2003-11-21 04:15:00,
7761,christian,scaling the matrix,2003-11-25 22:26:00,
7762,Martin,scaling the matrix,2003-11-27 05:46:00,
7763,christian,scaling the matrix,2003-11-27 12:47:00,
7764,Martin,scaling the matrix,2003-11-27 14:36:00,
7765,christian,scaling the matrix,2003-11-27 16:39:00,
7766,Martin,scaling the matrix,2003-11-28 03:47:00,
7767,christian,scaling the matrix,2003-12-03 00:22:00,
7768,Martin,scaling the matrix,2003-12-03 10:13:00,
7769,ichbinjens,controlling CircleButton stroke,2003-11-27 11:52:00,
7770,pollux,network or j2sdk problem,2003-11-30 22:48:00,
7771,Martin,network or j2sdk problem,2003-12-01 13:56:00,
7772,fry,network or j2sdk problem,2003-12-01 18:01:00,
7773,pollux,network or j2sdk problem,2003-12-09 04:53:00,
7774,Steve,program wont export,2003-12-07 02:35:00,
7775,REAS,program wont export,2003-12-07 08:24:00,
7776,Steve,program wont export,2003-12-07 08:40:00,
7777,arielm,program wont export,2003-12-07 17:41:00,
7778,Steve,program wont export,2003-12-07 18:36:00,
7779,benelek,program wont export,2003-12-07 22:45:00,
7780,Steve,program wont export,2003-12-07 23:22:00,
7781,kfrick,Moved: putting an applet into flash,2004-03-30 18:19:00,
7782,Eric K,3 Dimensional button tracking (Base26 by Toxi)?,2004-04-29 19:41:00,
7783,skloopy,3 Dimensional button tracking (Base26 by Toxi)?,2004-04-29 22:18:00,
7784,mflux,3 Dimensional button tracking (Base26 by Toxi)?,2004-04-29 22:19:00,
7785,mflux,3 Dimensional button tracking (Base26 by Toxi)?,2004-04-29 22:20:00,
7786,justo,3 Dimensional button tracking (Base26 by Toxi)?,2004-04-29 22:54:00,
7787,Eric K,3 Dimensional button tracking (Base26 by Toxi)?,2004-05-01 03:42:00,
7788,Mythmon,3 Dimensional button tracking (Base26 by Toxi)?,2004-05-16 03:40:00,
7789,Sjeiti,3 Dimensional button tracking (Base26 by Toxi)?,2004-07-02 17:20:00,
7790,skloopy,Mixing Two Numbers,2004-04-30 03:37:00,
7791,justo,Mixing Two Numbers,2004-04-30 06:11:00,
7792,skloopy,Mixing Two Numbers,2004-04-30 09:37:00,
7793,fry,Mixing Two Numbers,2004-04-30 19:27:00,
7794,mflux,Mixing Two Numbers,2004-05-03 10:27:00,
7795,arielm,Mixing Two Numbers,2004-05-03 12:08:00,
7796,fry,Mixing Two Numbers,2004-05-04 20:28:00,
7797,mKoser,Mixing Two Numbers,2004-05-05 00:53:00,
7798,justo,Mixing Two Numbers,2004-05-05 01:30:00,
7799,kevinP,Mixing Two Numbers,2004-05-05 12:49:00,
7800,kevinP,Mixing Two Numbers,2004-05-05 12:57:00,
7801,mKoser,Mixing Two Numbers,2004-05-05 13:38:00,
7802,fry,Mixing Two Numbers,2004-09-27 18:41:00,
7803,michael05,TextField and TextArea,2004-05-05 02:00:00,
7804,Vair,TextField and TextArea,2004-11-18 14:13:00,
7805,Vair,TextField and TextArea,2004-11-19 02:43:00,
7806,cello,TextField and TextArea,2004-11-19 06:21:00,
7807,Vair,TextField and TextArea,2004-11-19 07:34:00,
7808,Vair,TextField and TextArea,2004-11-19 08:01:00,
7809,cello,TextField and TextArea,2004-11-19 17:17:00,
7810,arielm,TextField and TextArea,2004-11-19 17:55:00,
7811,Vair,TextField and TextArea,2004-11-20 07:44:00,
7812,Sjeiti,TextField and TextArea,2005-03-17 10:11:00,
7813,lunetta,what is the fastest algorithm to draw a circle?,2004-05-14 20:49:00,
7814,lunetta,what is the fastest algorithm to draw a circle?,2004-05-14 22:42:00,
7815,justo,what is the fastest algorithm to draw a circle?,2004-05-14 22:44:00,
7816,lunetta,what is the fastest algorithm to draw a circle?,2004-05-14 23:09:00,
7817,justo,what is the fastest algorithm to draw a circle?,2004-05-14 23:20:00,
7818,Charles Hinshaw,what is the fastest algorithm to draw a circle?,2004-05-14 23:42:00,
7819,Etienne Boutin,what is the fastest algorithm to draw a circle?,2004-06-09 21:45:00,
7820,Quasimondo,what is the fastest algorithm to draw a circle?,2004-06-10 22:41:00,
